Experiment Type,Preconditioning/RateofConv,Derivative,Perturbation,Execution Time,Iterations,F(x),Norm Gradient(x),Experimental Order of Convergence,Converged
sampled,no,backward,1e-08,20.042401790618896,63,1012.3019443097087,44.804832967754855,nan,False
sampled,no,backward,1e-10,20.204238176345825,59,1040.1590208608238,68.07349685093071,nan,False
sampled,no,backward,1e-12,20.201136827468872,60,1020.7070106591433,69.6743584105414,nan,False
sampled,no,central,0.01,7.507493734359741,21,0.09611717083405891,6.708177091791749e-07,0.412366897154913,True
sampled,no,central,0.0001,7.856525421142578,21,1.0000574238487676e-09,9.946368537398553e-09,0.7739590470091585,True
sampled,no,central,1e-06,8.429370641708374,23,9.999994471643045e-18,7.265606246806233e-12,1.8623077718505296,True
sampled,no,central,1e-08,20.08237314224243,54,1053.4600206297368,19.73892394605214,nan,False
sampled,no,central,1e-10,20.000887393951416,51,5327.629821191506,1744.297757719681,nan,False
sampled,no,central,1e-12,20.275347232818604,53,4357.54053849063,1689.308983431338,nan,False
sampled,no,exact,0.01,8.562907218933105,28,102.6971345097976,3.469894373094406e-07,1.0000107708923296,True
sampled,no,exact,0.0001,6.316824674606323,21,0.20508215111381428,8.192611002480322e-07,0.3374892321000725,True
sampled,no,exact,1e-06,6.9709131717681885,24,2.2558801009885953e-05,2.394384970648585e-09,1.448490743562327,True
sampled,no,exact,1e-08,20.082146644592285,64,1019.522435148272,23.418889487211697,nan,False
sampled,no,exact,1e-10,20.240243434906006,63,1154.2592467673628,355.71247452144576,nan,False
sampled,no,exact,1e-12,20.127030611038208,57,1009.5521226255678,38.98212301434088,nan,False
sampled,no,exact,0.01,20.22404718399048,69,43.196989865257294,175.27469741831484,nan,False
sampled,no,exact,0.0001,20.205559015274048,66,0.07055184444027099,1.957383660019219,nan,False
sampled,no,exact,1e-06,20.010708570480347,69,2.1955819944623306e-05,0.0006179191292474021,nan,False
sampled,no,exact,1e-08,20.27377986907959,64,1018.3037911768185,24.062355908626355,nan,False
sampled,no,exact,1e-10,20.202657461166382,59,1023.75922287826,55.49614192545725,nan,False
sampled,no,exact,1e-12,20.206316471099854,57,1329.946426284519,564.5775811991784,nan,False
sampled,no,exact,0.01,8.249826431274414,21,0.09611692586284586,1.1079007573557001e-07,0.44573785070863065,True
sampled,no,exact,0.0001,7.914374113082886,21,1.0000624950704514e-09,1.2694556877271805e-08,0.7769147893230927,True
sampled,no,exact,1e-06,8.124498844146729,22,9.999203385342807e-18,1.522789403173075e-12,2.7124842841199404,True
sampled,no,exact,1e-08,20.260148286819458,53,1004.6413722045667,20.02243371679053,nan,False
sampled,no,exact,1e-10,20.132534980773926,52,3538.982400122851,1839.6558125171293,nan,False
sampled,no,exact,1e-12,20.229235887527466,52,6049.999473682094,2611.758859537649,nan,False
