Experiment Type,Preconditioning/RateofConv,Derivative,Perturbation,Execution Time,Iterations,F(x),Norm Gradient(x),Experimental Order of Convergence,Converged
sampled,quadratic,forward,1e-10,89.20357775688171,23,1.03947913929594e+41,0.0,nan,False
sampled,quadratic,forward,1e-12,20.06829309463501,52,999.4839179482965,39.22443038909081,nan,False
sampled,quadratic,backward,0.01,44.43361496925354,8,657.1181027627631,227.34895943307535,nan,False
sampled,quadratic,backward,0.0001,20.193549156188965,56,0.0007285975686430275,0.5822839780713432,nan,False
sampled,quadratic,backward,1e-06,20.40233540534973,56,1.5137076543081225,15.739077014968107,nan,False
sampled,quadratic,backward,1e-08,83.4769458770752,3,1037.6718586805132,78.20140503401181,nan,False
sampled,quadratic,backward,1e-10,83.80723834037781,6,252.45953918921188,621.9652603065563,nan,False
sampled,quadratic,backward,1e-12,20.20833992958069,51,999.3270662160626,52.27715893484107,nan,False
sampled,quadratic,central,0.01,25.727112770080566,14,250.97533658946148,138.72951924674058,nan,False
sampled,quadratic,central,0.0001,20.532677173614502,36,956.7360590997462,24.964156402597077,nan,False
sampled,quadratic,central,1e-06,20.11243987083435,36,956.7183719811835,24.95802733224927,nan,False
sampled,quadratic,central,1e-08,156.14874815940857,15,624.2703636579946,116.91582190796808,nan,False
sampled,quadratic,central,1e-10,150.61069512367249,4,1209.0933434347771,445.3070232043056,nan,False
sampled,quadratic,central,1e-12,20.12066102027893,32,1014.533685269892,38.28951766307254,nan,False
sampled,quadratic,exact,0.01,81.32160329818726,8,261.46107892895975,35.31514375326893,nan,False
sampled,quadratic,exact,0.0001,20.028501272201538,46,922.2089272636393,25.41418942273161,nan,False
sampled,quadratic,exact,1e-06,18.411527156829834,50,2.2547654522111514e-05,4.93703221256015e-06,0.222509686685019,True
sampled,quadratic,exact,1e-08,83.60130453109741,3,1020.0374763603417,100.10626669952025,nan,False
sampled,quadratic,exact,1e-10,97.2017068862915,33,995.8462868114144,41.29125721134694,nan,False
sampled,quadratic,exact,1e-12,84.42025327682495,10,60.311327324488104,102.11931086856517,nan,False
sampled,quadratic,exact,0.01,86.2096757888794,14,235.6292120435858,53.90348824172625,nan,False
sampled,quadratic,exact,0.0001,91.8351686000824,35,531.7088184702285,81.44712541015103,nan,False
sampled,quadratic,exact,1e-06,20.28305673599243,54,0.051595972951301625,0.30227223775242207,nan,False
